,Domain name,Company name,Twitter,Facebook,Domain_valid,Twitter_valid,Facebook_valid,response_time,error_type
1514,petrin-editions.com,l'almanach du pétrin n°1,ed_petrin,unknown,TRUE,TRUE,TRUE,Non-functional (Connection Error),
1515,sushi-street.com,sushi street,unknown,unknown,TRUE,TRUE,TRUE,0.24177,
1516,brasserie-wills.com,brasserie will's,brasserie_wills,brasseriewills,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1517,us-planet.com,us planet,unknown,unknown,TRUE,TRUE,TRUE,0.27042,
1518,pierresajous.com,pierre sajous,unknown,atelier.pierre.sajous,TRUE,TRUE,TRUE,0.620214,
1519,eat-up.fr,,unknown,unknown,TRUE,TRUE,TRUE,-1,500
1520,lecaveauduvigneron.com,le caveau du vigneron,unknown,lecaveauduvigneron,TRUE,TRUE,TRUE,2.290444,
1521,saunion.fr,chocolaterie saunion,tl_saunion,saunionbordeaux,TRUE,TRUE,TRUE,0.185682,
1522,marcel-rouen.fr,marcel apéro bistro,unknown,marcelaperobistro,TRUE,TRUE,TRUE,0.192424,
1523,gin.fr,g&t experience,unknown,ginandtonicexperience,TRUE,TRUE,TRUE,1.158129,
1524,champagnevilmart.fr,champagne vilmart & cie,unknown,champagne-vilmart-cie-750092798377096,TRUE,TRUE,FALSE,-1,403
1525,lecercle.fr,le cercle,unknown,le-cercle-plateaux-repas-293350597802003,TRUE,TRUE,FALSE,0.193816,
1526,cinq-sens.ch,cinq sens sàrl,unknown,unknown,TRUE,TRUE,TRUE,0.097505,
1527,objectifvietnam.com,objectif vietnam,unknown,unknown,TRUE,TRUE,TRUE,0.223269,
1528,chateau-lafitte.com,château lafitte,chateau_lafitte,chateau.lafitte,TRUE,TRUE,TRUE,1.652047,
1529,miyakosushi.fr,miyako,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (SSL Error),
1530,chateau-malherbe.com,château malherbe,unknown,chateaumalherbeofficiel,TRUE,TRUE,TRUE,0.106341,
1531,ere-equipement.com,équipements de restaurant de,unknown,unknown,TRUE,TRUE,TRUE,-1,503
1532,mermiere.ch,la mermière,unknown,unknown,TRUE,TRUE,TRUE,0.154081,
1533,lepaindanslesvoiles.com,pain dans les voiles,unknown,paindanslesvoiles,TRUE,TRUE,TRUE,0.543505,
1534,beauetbien.com,beau&bien,beauetbien,beauetbien.bysylviemarechal,TRUE,TRUE,TRUE,0.175649,
1535,legateaubasque.com,le musée du gâteau basque de sare au pays basque,unknown,legateaubasque,TRUE,TRUE,TRUE,0.18921,
1536,fermedesigy.fr,la ferme de sigy,unknown,unknown,TRUE,TRUE,TRUE,2.364645,
1537,foodpowa.com,food powa,food_powa,foodpowa,TRUE,TRUE,TRUE,2.659912,
1538,restaurant-latablesaintjust.com,restaurant la table saint just,unknown,unknown,TRUE,TRUE,TRUE,2.26106,
1539,lepatisson.fr,le patisson,unknown,le-patisson-100336618035168,TRUE,TRUE,FALSE,-1,403
1540,andennetourisme.be,andenne tourisme,andennetourisme,officedutourismeandenne,TRUE,TRUE,TRUE,1.856593,
1541,clarajung.fr,clara jung pâtisserie,unknown,clarajungpatisserie,TRUE,TRUE,TRUE,0.874104,
1542,etohbrasserie.com,l'etoh brasserie,etoh_brasserie,etohbrasserie,TRUE,TRUE,TRUE,1.184106,
1543,aurestau-theatre.com,au restau-théâtre,aurestautheatre,aurestautheatre,TRUE,TRUE,TRUE,0.128354,
1544,spectacle-meaux.fr,shm — spectacle historique de meaux,unknown,unknown,TRUE,TRUE,TRUE,1.313893,
1545,vence-tourisme.com,vence tourisme,vencetourisme,vencetourisme,TRUE,TRUE,TRUE,0.958983,
1546,healthyfoodcreation.fr,healthyfoodcreation,unknown,healthyfoodcreation,TRUE,TRUE,TRUE,-1,403
1547,restaurantjulienbinz.com,restaurant julien binz,unknown,restaurant-julien-binz-1647164098869827,TRUE,TRUE,FALSE,0.979982,
1548,masdeloncle.fr,mas de l'oncle,unknown,unknown,TRUE,TRUE,TRUE,-1,503
1549,saintes-vegas.com,discotheque le vegas,unknown,saintesvegas17,TRUE,TRUE,TRUE,0.771896,
1550,allonsvert.ca,allons vert,allonsvert,allonsvert,TRUE,TRUE,TRUE,-1,403
1551,arasnangael.ie,áras na ngael,arasnangael,arasnangael,TRUE,TRUE,TRUE,0.095779,
1552,froidmontinsertion.be,la ferme de froidmont,unknown,fermedefroidmontinsertion,TRUE,TRUE,TRUE,0.731815,
1553,chezfranz.com,chez franz,unknown,unknown,TRUE,TRUE,TRUE,0.776473,
1554,xiangyu.fr,xiangyu,unknown,xiangyu-495995304258516,TRUE,TRUE,FALSE,0.076249,
1555,saintjuliendaille.com,saint julien d'aille,unknown,chateausaintjulien.daille,TRUE,TRUE,TRUE,1.046119,
1556,tinel-blondelet.com,domaine tinel-blondelet,unknown,domaine.tinel.blondelet,TRUE,TRUE,TRUE,1.006919,
1557,stockadebrewco.com.au,stockade brew co,unknown,stockadebrewco,TRUE,TRUE,TRUE,0.376344,
1558,fromagerienouvellefrance.com,fromagerie nouvelle france,unknown,unknown,TRUE,TRUE,TRUE,-1,403
1559,st-nectaire.com,la ferme bellonte,unknown,unknown,TRUE,TRUE,TRUE,0.693318,
1560,avsrms.com,rms distributors,unknown,unknown,TRUE,TRUE,TRUE,0.501204,
1561,villagedelavacheverte.fr,,unknown,unknown,TRUE,TRUE,TRUE,1.028335,
1562,alleedesvignes.com,la maison du safran,alleedesvignes,unknown,TRUE,TRUE,TRUE,1.665597,
1563,chablis-gueguen.fr,domaine céline & frédéric gueguen,unknown,chablisgueguen,TRUE,TRUE,TRUE,3.999149,
1564,chateaumargui.com,chateau margüi,unknown,chateaumarguivineyards,TRUE,TRUE,TRUE,0.999846,
1565,escale-gourmande.com,escale gourmande,unknown,escalegourmande,TRUE,TRUE,TRUE,0.333848,
1566,toke.eu,toké,unknown,toke.food,TRUE,TRUE,TRUE,0.448664,
1567,championnatdumondepatecroute.com,championnat du monde de pâté croûte,unknown,unknown,TRUE,TRUE,TRUE,2.150464,
1568,imagovillage.com,imago village,unknown,goimagovillage,TRUE,TRUE,TRUE,1.343764,
1569,maisonmitteault.com,maison mitteault,unknown,maison-mitteault-319045024934629,TRUE,TRUE,FALSE,0.338096,
1570,etxenami.com,etxe nami,unknown,etxenami,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1571,restaurantlessens.com,restaurant les sens,unknown,unknown,TRUE,TRUE,TRUE,0.462456,
1572,nielsrodin.com,niels rodin,nielsrodin,niels.rodin,TRUE,TRUE,TRUE,1.680366,
1573,casino-vittel.fr,casino de vittel,unknown,unknown,TRUE,TRUE,TRUE,0.498546,
1574,domainebodineau.fr,domaine bodineau,unknown,domainebodineaucoteauxdulayon,TRUE,TRUE,TRUE,0.582193,
1575,philfruits.ch,philfruits,unknown,domainephilfruits,TRUE,TRUE,TRUE,2.062359,
1576,pierresang.com,pierre sang,unknown,unknown,TRUE,TRUE,TRUE,4.630497,
1577,thekoreandream.fr,the korean dream,thekoreandream1,thekoreandreamfr,TRUE,TRUE,TRUE,0.196618,
1578,maisondelaglace.com,maison de la glace,unknown,maisondelaglaceartisanglacier,TRUE,TRUE,TRUE,-1,503
1579,lycee-conde.fr,lycée condé par vd communication,unknown,unknown,TRUE,TRUE,TRUE,0.688058,
1580,domaine-w.be,domaine w,unknown,domainew,TRUE,TRUE,TRUE,1.161944,
1581,confiserie-suard.ch,confiserie suard,unknown,suard.boulangeries,TRUE,TRUE,TRUE,1.52327,
1582,dakatine.com,dakatine,unknown,dakatine.officiel,TRUE,TRUE,TRUE,0.162094,
1583,picanha.lu,picanha plaza,unknown,picanhaplaza,TRUE,TRUE,TRUE,Non-functional (Connection Error),
1584,chocolateriedublason.com,chocolaterie du blason,unknown,unknown,TRUE,TRUE,TRUE,1.751388,
1585,simonmaye.ch,domaine simon maye,unknown,unknown,TRUE,TRUE,TRUE,1.918758,
1586,lolukbistro.com.au,loluk bistro,unknown,unknown,TRUE,TRUE,TRUE,-1,403
1587,yaka-visiter.fr,yaka-visiter,yaka_visiter,yaka.visiter,TRUE,TRUE,TRUE,1.292147,
1588,lautrecampagne.com,l'autre campagne,lautre_campagne,lautrecampagne,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1589,danb.fr,dan b,unknown,unknown,TRUE,TRUE,TRUE,1.311377,
1590,gelbopharma.com,gelbopharma,unknown,gelbopharma.officiel.be,TRUE,TRUE,TRUE,0.306748,
1591,lahautesavoie.fr,la haute savoie,lahautesavoie,lahautesavoie,TRUE,TRUE,TRUE,-1,403
1592,atelier-du-piment-espelette.fr,atelier du piment d'espelette,unknown,unknown,TRUE,TRUE,TRUE,0.327693,
1593,otodoke.fr,otodoke,unknown,unknown,TRUE,TRUE,TRUE,1.470119,
1594,chatmallowscafe.fr,chat mallows café,unknown,unknown,TRUE,TRUE,TRUE,0.619273,
1595,siwel.info,siwel,siwelfra,siwel.news,TRUE,TRUE,TRUE,Non-functional TooManyRedirects,
1596,briottet.fr,maison briottet,briottetliqueur,briottetliqueur,TRUE,TRUE,TRUE,1.03695,
1597,koi-aixenprovence.com,,unknown,koi.aixenprovence,TRUE,TRUE,TRUE,0.536416,
1598,domainedetoasc.com,domaine de toasc,unknown,domaine-de-toasc-132253300284153,TRUE,TRUE,FALSE,0.180167,
1599,vignobles-siozard.com,vignobles siozard,unknown,vignobles.siozard,TRUE,TRUE,TRUE,0.211792,
1600,chateaudutaillan.com,château du taillan,unknown,chateaudutaillan,TRUE,TRUE,TRUE,1.592066,
1601,chateau-clarisse.com,château clarisse,chateauclarisse,chateauclarisse,TRUE,TRUE,TRUE,1.326249,
1602,claudecolliot.com,claude colliot,unknown,claude-colliot-345631278831307,TRUE,TRUE,FALSE,2.849979,
1603,umdierfgen.lu,um dierfgen,unknown,umdierfgen,TRUE,TRUE,TRUE,3.355439,
1604,bottlebrothers.ch,bottle brothers lausanne,unknown,bottlebrothers,TRUE,TRUE,TRUE,0.395305,
1605,closcenteilles.com,clos centeilles,unknown,closcenteilles,TRUE,TRUE,TRUE,0.295577,
1606,bloempot.fr,bloempot,unknown,bloempot.cantine.flamande,TRUE,TRUE,TRUE,0.277582,
1607,locacuisines.fr,locacuisines,locacuisines,locacuisines-109122971816361,TRUE,TRUE,FALSE,0.948548,
1608,gavoty.com,gavoty,unknown,domainegavoty,TRUE,TRUE,TRUE,1.658985,
1609,chateau-valmy.com,château valmy,unknown,unknown,TRUE,TRUE,TRUE,0.167895,
1610,tocke.fr,le tocke,unknown,letocke,TRUE,TRUE,TRUE,0.421142,
1611,vieuxmougnac.com,château vieux mougnac,unknown,chateau.vieux.mougnac.33570,TRUE,TRUE,TRUE,0.188077,
1612,d-wine.dk,d'wine,unknown,dwineaalborg,TRUE,TRUE,TRUE,0.307857,
1613,fratellisnewyorkpizza.com,fratelli's new york pizza,unknown,unknown,TRUE,TRUE,TRUE,0.643841,
1614,fromagerieptittraindunord.com,fromagerie le p'tit train du nord,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1615,leflacon.ch,le flacon,unknown,leflaconcarouge,TRUE,TRUE,TRUE,2.667633,
1616,dolcelahulpegifts.be,dolce la hulpe gift shop,unknown,unknown,TRUE,TRUE,TRUE,-1,403
1617,passeportgourmand.nc,passeport gourmand nouvelle calédonie 2019,unknown,passeportgourmand.nouvellecaledonie,TRUE,TRUE,TRUE,2.094913,
1618,lestube.fr,le stube,lestube,lestubefrance,TRUE,TRUE,TRUE,0.146446,
1619,paniercorse.com,panier corse,unknown,unknown,TRUE,TRUE,TRUE,0.194874,
1620,ohmygoodnesscafe.fr,oh my goodness café,unknown,ohmygoodnesscafe,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1621,jud-hiroshima.com,jud à hiroshima,jud_hiroshima,judhiroshima,TRUE,TRUE,TRUE,1.014037,
1622,aurian.fr,aurian,unknown,maisonaurian,TRUE,TRUE,TRUE,0.160258,
1623,toques2cuisine.com,toqués2cuisine,toques2cuisine,toques2cuisine,TRUE,TRUE,TRUE,0.234002,
1624,nougatsoubeyran.com,arnaud soubeyran,unknown,nougatsoubeyran,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1625,oopsie.fr,oopsie,unknown,oopsiebox,TRUE,TRUE,TRUE,0.194921,
1626,persille.fr,persillé,unknown,persille.fr,TRUE,TRUE,TRUE,-1,404
1627,veggiebulle.fr,veggiebulle,unknown,veggiebulle,TRUE,TRUE,TRUE,0.290937,
1628,ecolili.com,ecolili,ecolili,ecolili,TRUE,TRUE,TRUE,0.263658,
1629,cazes-rivesaltes.com,cazes rivesaltes,maisoncazes,unknown,TRUE,TRUE,TRUE,0.186496,
1630,fabrik-rouen.fr,la fabrik,unknown,unknown,TRUE,TRUE,TRUE,0.488288,
1631,boiteapain.com,la boîte à pain,unknown,boulangerielaboiteapain,TRUE,TRUE,TRUE,2.488261,
1632,maison-duculty.fr,maison duculty,unknown,maison.duculty,TRUE,TRUE,TRUE,0.72917,
1633,lesmarseillaises.fr,les marseillaises,lmarseillaises,lesmarseillaises,TRUE,TRUE,TRUE,0.238733,
1634,pulsecommunication.fr,pulse communication,agencepulse,pulse.agence.communication,TRUE,TRUE,TRUE,-1,403
1635,theworldisyours.fr,the world is yours,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (SSL Error),
1636,pixiyo.fr,pixiyo,pixiyo,agence.pixiyo,TRUE,TRUE,TRUE,1.14624,
1637,winery.be,winery,unknown,winerybxl,TRUE,TRUE,TRUE,0.473369,
1638,woodsjupiter.com,"the woods jupiter, inc.",unknown,thewoodsjupiter,TRUE,TRUE,TRUE,-1,403
1639,lesmoulinsbleus.com,les moulins bleus,moulinsbleus88,lesmoulinsbleus,TRUE,TRUE,TRUE,3.042458,
1640,netbooking.com,netbooking,unknown,netbooking,TRUE,TRUE,TRUE,-1,404
1641,plusunemiettedanslassiette.fr,plus une miette dans l'assiette,plus_une_miette,unknown,TRUE,TRUE,TRUE,1.325125,
1642,patisseriepaindesucre.com,pâtisserie pain de sucre,unknown,unknown,TRUE,TRUE,TRUE,0.166584,
1643,42degres.com,42 degrés,42degres,42degres,TRUE,TRUE,TRUE,0.197394,
1644,travelsolutions.fr,créateur de voyages,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1645,leschocolatsdechloe.com,les chocolats de chloé,unknown,unknown,TRUE,TRUE,TRUE,-1,406
1646,champagnejulienchopin.com,domaine julien chopin,unknown,unknown,TRUE,TRUE,TRUE,4.913305,
1647,baronfuente.com,champagne baron-fuenté,unknown,champagnebaronfuente,TRUE,TRUE,TRUE,1.377662,
1648,siouvette.com,domaine siouvette,unknown,siouvette,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1649,mogador-essaouira.com,"hotel essaouira, riad, maison d'hôte au maroc",unknown,unknown,TRUE,TRUE,TRUE,-1,500
1650,dansnotremaison.com,dans notre maison,unknown,unknown,TRUE,TRUE,TRUE,0.749654,
1651,sakahgalerie.com,sakah galerie,sakahgalerie,galeriesakah,TRUE,TRUE,TRUE,0.353016,
1652,lespepitesdenoisette.fr,les pépites de noisette,unknown,lespepitesdenoisette,TRUE,TRUE,TRUE,0.095202,
1653,cognacpainturaud.com,cave producteur de cognac,unknown,unknown,TRUE,TRUE,TRUE,2.745049,
1654,publafabrique.com,,unknown,unknown,TRUE,TRUE,TRUE,1.781245,
1655,dergam.com,laboratoires dergam,unknown,laboratoiresdergam,TRUE,TRUE,TRUE,0.257113,
1656,domainedelabessiere.com,domaine de la bessiere,unknown,domainedelabessiere,TRUE,TRUE,TRUE,0.085304,
1657,capcorsemattei.com,mattei,unknown,unknown,TRUE,TRUE,TRUE,0.18643,
1658,plantesetvie.fr,plantes&vie,plantesetvie,unknown,TRUE,TRUE,TRUE,1.717911,
1659,restaurant-laparte.fr,tous droits réservés,unknown,restaurantlaparte,TRUE,TRUE,TRUE,0.167991,
1660,chateauhautbergeron.com,chateau haut,unknown,chateauhautbergeron,TRUE,TRUE,TRUE,3.339848,
1661,autourdublog.fr,autour du blog,autourdublog,unknown,TRUE,TRUE,TRUE,0.71101,
1662,culti-shop.ch,keuffer sàrl – création imedia,unknown,unknown,TRUE,TRUE,TRUE,3.054578,
1663,lesrecettesdemelanie.com,les recettes de mélanie,unknown,lesrecettesdemelanie,TRUE,TRUE,TRUE,0.201671,
1664,domaine-de-bile.com,domaine de bile,unknown,unknown,TRUE,TRUE,TRUE,0.18993,
1665,becht.fr,domaine pierre et frédéric becht dorlisheim,domaine_becht,domaine.becht,TRUE,TRUE,TRUE,2.123307,
1666,chablis-michaut.fr,domain of the motte,unknown,unknown,TRUE,TRUE,TRUE,-1,403
1667,domaineninot.com,domaine ninot,unknown,domaineninot,TRUE,TRUE,TRUE,3.200822,
1668,florepi.com,florepi,unknown,unknown,TRUE,TRUE,TRUE,2.09501,
1669,gourgazaud.com,château de gourgazaud,unknown,chateaudegourgazaud,TRUE,TRUE,TRUE,Non-functional (SSL Error),
1670,chateau-de-paraza.com,château de paraza,chateaudeparaza,chateaudeparaza,TRUE,TRUE,TRUE,2.104718,
1671,petersclamhouse.com,peter's clam bar,unknown,petersclamhouse,TRUE,TRUE,TRUE,1.356806,
1672,jonqueresdoriola.fr,jonqueres d'oriola vignobles,unknown,jonqueresdoriolavignobles,TRUE,TRUE,TRUE,0.296518,
1673,zio-ge.ch,zio,unknown,unknown,TRUE,TRUE,TRUE,0.118286,
1674,distillerie-vercors.com,distillerie du vercors,unknown,unknown,TRUE,TRUE,TRUE,2.072333,
1675,oscar-lespuces.com,oscar,oscarpuces,oscarlespuces,TRUE,TRUE,TRUE,1.066163,
1676,domaineloucapelan.com,domaine lou capelan,unknown,unknown,TRUE,TRUE,TRUE,1.783966,
1677,domaine-la-garrigue.fr,domaine la garrigue,unknown,domaine-la-garrigue-2093785490687539,TRUE,TRUE,FALSE,0.172851,
1678,bertrand-henry-vigneron.fr,bertrand henry vigneron,vigneron31,unknown,TRUE,TRUE,TRUE,-1,403
1679,maisondesvinsdecadillac.com,maison des vins de cadillac,cadillacvins,maisondesvinsdecadillac,TRUE,TRUE,TRUE,0.208091,
1680,nellyglassmann.fr,nelly glassmann,nellyglassmann,unknown,TRUE,TRUE,TRUE,-1,403
1681,domaine-sol-payre.com,domaine sol payre,unknown,unknown,TRUE,TRUE,TRUE,1.699713,
1682,arton.fr,château arton,chateauarton,domaine.arton,TRUE,TRUE,TRUE,0.164231,
1683,domaine-ventajol.com,earl ventajol,unknown,unknown,TRUE,TRUE,TRUE,0.985036,
1684,rhum-metiss.com,rhum métiss,rhummetiss,rhummetiss,TRUE,TRUE,TRUE,0.48804,
1685,sledge.fr,sledge,unknown,sledge.fr,TRUE,TRUE,TRUE,0.166411,
1686,lecarredesdelices.com,le carré des délices,unknown,unknown,TRUE,TRUE,TRUE,0.69911,
1687,aildromois.com,l'ail drômois,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1688,les3tomates.com,troistomates,unknown,unknown,TRUE,TRUE,TRUE,1.150763,
1689,melazic.com,royaume melazic,unknown,royaume.melazic,TRUE,TRUE,TRUE,1.028643,
1690,blanville.com,blanville,unknown,vinsblanville,TRUE,TRUE,TRUE,1.087328,
1691,toursvaldeloiregastronomie.fr,cité de la gastronomie tours,unknown,unknown,TRUE,TRUE,TRUE,-1,404
1692,mas-baux.com,le mas baux,unknown,masbaux,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1693,domainedesferaud.com,domaine des féraud,unknown,unknown,TRUE,TRUE,TRUE,0.062015,
1694,caveau-bugiste.fr,tourisme en bugey,unknown,le-caveau-bugiste-251994588150314,TRUE,TRUE,FALSE,1.795699,
1695,comptoirsaintsebastien.com,comptoir st,comptoirnevers,comptoirsaintsebastien,TRUE,TRUE,TRUE,-1,403
1696,champagne-egrot.com,champagne egrot et filles,champagneegrot,champagne-egrot-et-filles-1698421670389903,TRUE,TRUE,FALSE,0.167379,
1697,grand-bois.com,le domaine du grand bois,unknown,ledomainedugrandbois,TRUE,TRUE,TRUE,1.518288,
1698,jeantaine.fr,jeantaine,unknown,latelier-jeantaine-1067488459933762,TRUE,TRUE,FALSE,2.321957,
1699,valdaran.com,valdaran,unknown,cfaval.daran,TRUE,TRUE,TRUE,Non-functional (SSL Error),
1700,levindesalpes.fr,le vin des alpes,levindesalpes,levindesalpes,TRUE,TRUE,TRUE,3.064741,
1701,dpsmarket.com,dps market,unknown,dpsmarket,TRUE,TRUE,TRUE,1.799951,
1702,cassecroutevaldieu.com,le casse-croûte du val-dieu,unknown,unknown,TRUE,TRUE,TRUE,1.571917,
1703,sortiesanantes.com,sortiesanantes,sortiesanantes,sortiesanantes,TRUE,TRUE,TRUE,0.466823,
1704,lechefadomicile.com,sarl habitation,unknown,unknown,TRUE,TRUE,TRUE,1.857049,
1705,laconserverielocale.fr,la conserverie locale,unknown,laconserverielocale,TRUE,TRUE,TRUE,-1,403
1706,fadnord.dk,fadnord,unknown,fadnord,TRUE,TRUE,TRUE,0.702782,
1707,buddhabarmarrakech.com,buddha bar marrakech,buddhabarmarr,buddhabarmarrakech,TRUE,TRUE,TRUE,Non-functional (Connection Error),
1708,cidre-kerne.bzh,cidrerie kerné,unknown,cidrekerne,TRUE,TRUE,TRUE,-1,403
1709,recettesdunecretoise.fr,recettes d'une crétoise,unknown,recettesdunecretoise,TRUE,TRUE,TRUE,0.439883,
1710,mamayoka.fr,mam'ayoka,mam_ayoka,mamayoka,TRUE,TRUE,TRUE,2.446914,
1711,recreacakes.com,,unknown,recrea-cakes-496712550497133,TRUE,TRUE,FALSE,0.269609,
1712,nousantigaspi.com,nous anti-gaspi,unknown,nousantigaspi,TRUE,TRUE,TRUE,0.211032,
1713,thecommugirl.com,thecommugirl,thecommugirl,thecommugirl,TRUE,TRUE,TRUE,-1,404
1714,lamaisondelamarine.com,,unknown,unknown,TRUE,TRUE,TRUE,0.899848,
1715,chimie-produits-industriels.fr,pistolet de nettoyage automobile,unknown,unknown,TRUE,TRUE,TRUE,2.110703,
1716,chaidubaron.ch,chai du baron,unknown,chaidubaron,TRUE,TRUE,TRUE,2.009945,
1717,elsafrenchteacher.com,elsa french teacher,unknown,unknown,TRUE,TRUE,TRUE,0.20251,
1718,bozarrestaurant.be,bozar restaurant,unknown,bozarrestaurant,TRUE,TRUE,TRUE,-1,403
1719,seayouson.com,seayouson,seayouson,seayouson,TRUE,TRUE,TRUE,0.244048,
1720,famileat.fr,famileat,unknown,unknown,TRUE,TRUE,TRUE,0.121647,
1721,barlouise.com,bar louise,unknown,barlouise,TRUE,TRUE,TRUE,-1,503
1722,brasserie-du-tichemont.com,brasserie du tichemont,unknown,brasseriedutichemont,TRUE,TRUE,TRUE,0.093374,
1723,eden-houlgate.com,houlgate,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1724,leminervois.com,syndicat du cru minervois,aocminervois,unknown,TRUE,TRUE,TRUE,Non-functional (Connection Error),
1725,lorgeril.wine,lorgeril,lorgeril,lorgeril,TRUE,TRUE,TRUE,1.24915,
1726,nougats-silvain.fr,nougats silvain,unknown,nougatsilvain,TRUE,TRUE,TRUE,0.363569,
1727,owoxa.com,: owoxa,unknown,owoxa,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1728,gentlemen1919.com,gentlemen 1919,unknown,gentlemen1919,TRUE,TRUE,TRUE,0.226379,
1729,quotibien.fr,quotibien.fr,quotibien,mag.web.quotibien,TRUE,TRUE,TRUE,Non-functional (Connection Error),
1730,lesvinsdardeche.com,les vins d'ardeche,lesvinsardeche,unknown,TRUE,TRUE,TRUE,-1,403
1731,voisins-voisines-grand-paris.fr,voisins voisines grand paris,unknown,unknown,TRUE,TRUE,TRUE,-1,Non-functional (Timeout Error)
1732,grafparis.com,graf paris,unknown,unknown,TRUE,TRUE,TRUE,0.266715,
1733,jevaisvouscuisiner.com,je vais vous cuisiner,unknown,unknown,TRUE,TRUE,TRUE,2.292379,
1734,mets-de-provence.fr,"les mets de provence, spécialités provençales",unknown,metsdeprovenceofficiel,TRUE,TRUE,TRUE,1.294988,
1735,biereb06.fr,b06,unknown,unknown,TRUE,TRUE,TRUE,3.558682,
1736,thierrymarxlaboulangerie.com,la boulangerie,unknown,thierry-marx-la-boulangerie-1701588783448419,TRUE,TRUE,FALSE,1.169003,
1737,beaujolaisvert.com,beaujolais vert,beaujolaisvert,beaujolaisverttourisme,TRUE,TRUE,TRUE,0.474255,
1738,lekinghall.com,king hall,unknown,unknown,TRUE,TRUE,TRUE,1.372903,
1739,lesrivesdugange.be,les rives du gange,unknown,unknown,TRUE,TRUE,TRUE,0.15007,
1740,souvlakibar.ca,souvlaki bar,barsouvlaki,unknown,TRUE,TRUE,TRUE,1.155695,
1741,seblartisanculinaire.com,seb l'artisan culinaire,unknown,unknown,TRUE,TRUE,TRUE,1.422383,
1742,glaces-scaramouche.com,scaramouche,scaramouche_ice,scaramoucheartisanglacier,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1743,sleepybearcoffee.ch,sleepy bear coffee shop,unknown,sleepybearcoffee,TRUE,TRUE,TRUE,-1,403
1744,toriisushi.com,torii sushi,unknown,toriisushilaval,TRUE,TRUE,TRUE,0.538757,
1745,profilgrec.com,profil grec,unknown,profilgrec,TRUE,TRUE,TRUE,1.905269,
1746,groupemassawippi.com,groupe massawippi,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Connection Error),
1747,bistrobelge.ca,bistro des bières belges,unknown,unknown,TRUE,TRUE,TRUE,1.054508,
1748,montdor.ch,domaine du mont d'or,unknown,domainedumontdor,TRUE,TRUE,TRUE,0.215514,
1749,maitreglacier.com,maitre glacier,unknown,maitreglacier,TRUE,TRUE,TRUE,0.394697,
1750,cafemorgane.com,café morgane,unknown,cafemorgane,TRUE,TRUE,TRUE,0.34353,
1751,quatresaisonsaujardin.com,quatre saisons au jardin,unknown,quatresaisonsaujardin,TRUE,TRUE,TRUE,1.660568,
1752,lasiestin.com,la siest'in,unknown,unknown,TRUE,TRUE,TRUE,1.056012,
1753,domainespierregaillard.com,domaine pierre gaillard,unknown,unknown,TRUE,TRUE,TRUE,0.155733,
1754,champagne-rogge-cereser.fr,champagne rogge cereser,unknown,champagne.roggecereser,TRUE,TRUE,TRUE,0.744284,
1755,arabelle.be,arabelle meirlaen,unknown,unknown,TRUE,TRUE,TRUE,0.520702,
1756,bricegenevois.com,brice genevois,unknown,bricegenevois360,TRUE,TRUE,TRUE,0.09531,
1757,osake.fr,osake,deva_sake,osake.fr,TRUE,TRUE,TRUE,2.028999,
1758,bouillonpigalle.com,bouillon pigalle,unknown,unknown,TRUE,TRUE,TRUE,-1,404
1759,jjsphere.com,jjsphere,unknown,unknown,TRUE,TRUE,TRUE,-1,503
1760,farm.coop,färm,unknown,farmstore.be,TRUE,TRUE,TRUE,0.948511,
1761,duhaimegourmet.com,duhaime gourmet,duhaimegourmet,verger.culturesduhaime,TRUE,TRUE,TRUE,1.877344,
1762,casino-bourbon-lancy.fr,casino de bourbon-lancy,casinobourbonla,casinobourbonlancy,TRUE,TRUE,TRUE,0.605245,
1763,le-corbeleys.com,le corbeleys,unknown,lecorbeleys,TRUE,TRUE,TRUE,3.177163,
1764,mouthes-le-bihan.fr,mouthes le bihan,unknown,unknown,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1765,floraluna.fr,floraluna,unknown,floraluna66,TRUE,TRUE,TRUE,1.549512,
1766,restaurant-saisons.com,restaurant saisons,unknown,restaurantsaisons,TRUE,TRUE,TRUE,Non-functional (Timeout Error),
1767,les2garcons.fr,les 2g aix en provence,unknown,unknown,TRUE,TRUE,TRUE,0.08831,
1768,restaurant-derya.com,restaurant derya,restaurantderya,restaurant.derya,TRUE,TRUE,TRUE,1.885051,
